network,geoname_id,registered_country_geoname_id,represented_country_geoname_id,is_anonymous_proxy,is_satellite_provider
2a01:b0c0::/32,1522867,1522867,,0,0
2a01:b0e0::/32,3017382,3017382,,0,0
2a01:b100::/32,2658434,2658434,,0,0
2a01:b120::/32,3175395,3175395,,0,0
2a01:b140::/29,2921044,2921044,,0,0
2a01:b160::/32,2921044,2921044,,0,0
2a01:b180::/32,2921044,2921044,,0,0
2a01:b1a0::/32,2963597,2963597,,0,0
2a01:b1c0::/29,2921044,2921044,,0,0
2a01:b200::/32,3057568,3057568,,0,0
2a01:b220::/32,2017370,2017370,,0,0
2a01:b240::/32,2635167,2635167,,0,0
2a01:b260::/32,2750405,2750405,,0,0
2a01:b280::/29,2635167,2635167,,0,0
2a01:b2a0::/32,2635167,2635167,,0,0
2a01:b2c0::/32,2635167,2635167,,0,0
2a01:b2e0::/29,2750405,2750405,,0,0
2a01:b300::/29,2510769,2510769,,0,0
2a01:b340::/32,2963597,2963597,,0,0
2a01:b360::/32,2017370,2017370,,0,0
2a01:b380::/32,3077311,3077311,,0,0
2a01:b3a0::/32,290557,290557,,0,0
2a01:b3c0::/32,2658434,2658434,,0,0
2a01:b3e0::/32,2661886,2661886,,0,0
2a01:b400::/32,2658434,2658434,,0,0
2a01:b420::/32,2017370,2017370,,0,0
2a01:b440::/32,732800,732800,,0,0
2a01:b460::/32,2921044,2921044,,0,0
2a01:b480::/32,690791,690791,,0,0
2a01:b4a0::/32,3190538,3190538,,0,0
2a01:b4e0::/32,102358,102358,,0,0
2a01:b520::/32,3017382,3017382,,0,0
2a01:b540::/29,2658434,2658434,,0,0
2a01:b580::/32,2017370,2017370,,0,0
2a01:b5a0::/32,660013,660013,,0,0
2a01:b5c0::/32,2510769,2510769,,0,0
2a01:b5e0::/32,719819,719819,,0,0
2a01:b600::/32,3175395,3175395,,0,0
2a01:b620::/32,614540,614540,,0,0
2a01:b640::/32,2017370,2017370,,0,0
2a01:b660::/32,2635167,2635167,,0,0
2a01:b680::/32,2510769,2510769,,0,0
2a01:b6a0::/32,732800,732800,,0,0
2a01:b6c0::/29,2661886,2661886,,0,0
2a01:b700::/32,2661886,2661886,,0,0
2a01:b720::/32,2635167,2635167,,0,0
2a01:b740::/44,2963597,2963597,,0,0
2a01:b740:10::/45,2963597,2963597,,0,0
2a01:b740:18::/46,2963597,2963597,,0,0
2a01:b740:1c::/47,2963597,2963597,,0,0
2a01:b740:1e::/48,2963597,2963597,,0,0
2a01:b740:1f::/53,2963597,2963597,,0,0
2a01:b740:1f:800::/56,2963597,2963597,,0,0
2a01:b740:1f:900::/56,2921044,2963597,,0,0
2a01:b740:1f:a00::/56,2963597,2963597,,0,0
2a01:b740:1f:b00::/56,3077311,2963597,,0,0
2a01:b740:1f:c00::/56,3017382,2963597,,0,0
2a01:b740:1f:d00::/56,2963597,2963597,,0,0
2a01:b740:1f:e00::/56,2623032,2963597,,0,0
2a01:b740:1f:f00::/56,3144096,2963597,,0,0
2a01:b740:1f:1000::/56,798544,2963597,,0,0
2a01:b740:1f:1100::/56,2510769,2963597,,0,0
2a01:b740:1f:1200::/55,2635167,2963597,,0,0
2a01:b740:1f:1400::/56,3175395,2963597,,0,0
2a01:b740:1f:1500::/56,2963597,2963597,,0,0
2a01:b740:1f:1600::/56,719819,2963597,,0,0
2a01:b740:1f:1700::/56,2921044,2963597,,0,0
2a01:b740:1f:1800::/56,2963597,2963597,,0,0
2a01:b740:1f:1900::/56,2750405,2963597,,0,0
2a01:b740:1f:1a00::/56,2921044,2963597,,0,0
2a01:b740:1f:1b00::/56,2963597,2963597,,0,0
2a01:b740:1f:1c00::/54,2963597,2963597,,0,0
2a01:b740:1f:2000::/51,2963597,2963597,,0,0
2a01:b740:1f:4000::/50,2963597,2963597,,0,0
2a01:b740:1f:8000::/49,2963597,2963597,,0,0
2a01:b740:20::/43,2963597,2963597,,0,0
2a01:b740:40::/42,2963597,2963597,,0,0
2a01:b740:80::/41,2963597,2963597,,0,0
2a01:b740:100::/48,2963597,2963597,,0,0
2a01:b740:101::/54,2963597,2963597,,0,0
2a01:b740:101:400::/56,2963597,2963597,,0,0
2a01:b740:101:500::/56,2802361,2963597,,0,0
2a01:b740:101:600::/55,2963597,2963597,,0,0
2a01:b740:101:800::/53,2963597,2963597,,0,0
2a01:b740:101:1000::/52,2963597,2963597,,0,0
2a01:b740:101:2000::/51,2963597,2963597,,0,0
2a01:b740:101:4000::/50,2963597,2963597,,0,0
2a01:b740:101:8000::/49,2963597,2963597,,0,0
2a01:b740:102::/47,2963597,2963597,,0,0
2a01:b740:104::/46,2963597,2963597,,0,0
2a01:b740:108::/45,2963597,2963597,,0,0
2a01:b740:110::/44,2963597,2963597,,0,0
2a01:b740:120::/43,2963597,2963597,,0,0
2a01:b740:140::/42,2963597,2963597,,0,0
2a01:b740:180::/41,2963597,2963597,,0,0
2a01:b740:200::/48,2963597,2963597,,0,0
2a01:b740:201::/58,2963597,2963597,,0,0
2a01:b740:201:40::/59,2963597,2963597,,0,0
2a01:b740:201:60::/60,2635167,2963597,,0,0
2a01:b740:201:70::/60,2963597,2963597,,0,0
2a01:b740:201:80::/57,2963597,2963597,,0,0
2a01:b740:201:100::/56,2963597,2963597,,0,0
2a01:b740:201:200::/55,2963597,2963597,,0,0
2a01:b740:201:400::/54,2963597,2963597,,0,0
2a01:b740:201:800::/53,2963597,2963597,,0,0
2a01:b740:201:1000::/52,2963597,2963597,,0,0
2a01:b740:201:2000::/51,2963597,2963597,,0,0
2a01:b740:201:4000::/50,2963597,2963597,,0,0
2a01:b740:201:8000::/49,2963597,2963597,,0,0
2a01:b740:202::/47,2963597,2963597,,0,0
2a01:b740:204::/46,2963597,2963597,,0,0
2a01:b740:208::/45,2963597,2963597,,0,0
2a01:b740:210::/44,2963597,2963597,,0,0
2a01:b740:220::/43,2963597,2963597,,0,0
2a01:b740:240::/42,2963597,2963597,,0,0
2a01:b740:280::/41,2963597,2963597,,0,0
2a01:b740:300::/40,2963597,2963597,,0,0
2a01:b740:400::/38,2963597,2963597,,0,0
2a01:b740:800::/39,2963597,2963597,,0,0
2a01:b740:a00::/48,2635167,2963597,,0,0
2a01:b740:a01::/48,2963597,2963597,,0,0
2a01:b740:a02::/48,2750405,2963597,,0,0
2a01:b740:a03::/48,2963597,2963597,,0,0
2a01:b740:a04::/48,2921044,2963597,,0,0
2a01:b740:a05::/48,2963597,2963597,,0,0
2a01:b740:a06::/48,2635167,2963597,,0,0
2a01:b740:a07::/48,2963597,2963597,,0,0
2a01:b740:a08::/48,2661886,2963597,,0,0
2a01:b740:a09::/48,2963597,2963597,,0,0
2a01:b740:a0a::/48,953987,2963597,,0,0
2a01:b740:a0b::/48,2017370,2963597,,0,0
2a01:b740:a0c::/46,2963597,2963597,,0,0
2a01:b740:a10::/48,2921044,2963597,,0,0
2a01:b740:a11::/48,2963597,2963597,,0,0
2a01:b740:a12::/47,2963597,2963597,,0,0
2a01:b740:a14::/48,2623032,2963597,,0,0
2a01:b740:a15::/48,2963597,2963597,,0,0
2a01:b740:a16::/48,2921044,2963597,,0,0
2a01:b740:a17::/48,2963597,2963597,,0,0
2a01:b740:a18::/48,2635167,2963597,,0,0
2a01:b740:a19::/48,2963597,2963597,,0,0
2a01:b740:a1a::/48,2921044,2963597,,0,0
2a01:b740:a1b::/48,2963597,2963597,,0,0
2a01:b740:a1c::/48,2750405,2963597,,0,0
2a01:b740:a1d::/48,2963597,2963597,,0,0
2a01:b740:a1e::/48,2623032,2963597,,0,0
2a01:b740:a1f::/48,2963597,2963597,,0,0
2a01:b740:a20::/48,3017382,2963597,,0,0
2a01:b740:a21::/48,2963597,2963597,,0,0
2a01:b740:a22::/48,3017382,2963597,,0,0
2a01:b740:a23::/48,2963597,2963597,,0,0
2a01:b740:a24::/47,2963597,2963597,,0,0
2a01:b740:a26::/48,2921044,2963597,,0,0
2a01:b740:a27::/48,2963597,2963597,,0,0
2a01:b740:a28::/48,2963597,2963597,,0,0
2a01:b740:a29::/48,953987,2963597,,0,0
2a01:b740:a2a::/47,2963597,2963597,,0,0
2a01:b740:a2c::/46,2963597,2963597,,0,0
2a01:b740:a30::/44,2963597,2963597,,0,0
2a01:b740:a40::/48,2963597,2963597,,0,0
2a01:b740:a41::/56,2963597,2963597,,0,0
2a01:b740:a41:100::/56,2635167,2963597,,0,0
2a01:b740:a41:200::/56,2921044,2963597,,0,0
2a01:b740:a41:300::/56,2963597,2963597,,0,0
2a01:b740:a41:400::/56,2635167,2963597,,0,0
2a01:b740:a41:500::/56,2921044,2963597,,0,0
2a01:b740:a41:600::/56,2921044,2963597,,0,0
2a01:b740:a41:700::/56,2661886,2963597,,0,0
2a01:b740:a41:800::/55,2963597,2963597,,0,0
2a01:b740:a41:a00::/56,2963597,2963597,,0,0
2a01:b740:a41:b00::/56,953987,2963597,,0,0
2a01:b740:a41:c00::/56,2017370,2963597,,0,0
2a01:b740:a41:d00::/62,2623032,2963597,,0,0
2a01:b740:a41:d04::/64,2623032,2963597,,0,0
2a01:b740:a41:d05::/64,2963597,2963597,,0,0
2a01:b740:a41:d06::/63,2963597,2963597,,0,0
2a01:b740:a41:d08::/61,2963597,2963597,,0,0
2a01:b740:a41:d10::/60,2963597,2963597,,0,0
2a01:b740:a41:d20::/59,2963597,2963597,,0,0
2a01:b740:a41:d40::/58,2963597,2963597,,0,0
2a01:b740:a41:d80::/57,2963597,2963597,,0,0
2a01:b740:a41:e00::/55,2963597,2963597,,0,0
2a01:b740:a41:1000::/52,2963597,2963597,,0,0
2a01:b740:a41:2000::/51,2963597,2963597,,0,0
2a01:b740:a41:4000::/50,2963597,2963597,,0,0
2a01:b740:a41:8000::/49,2963597,2963597,,0,0
2a01:b740:a42::/47,2963597,2963597,,0,0
2a01:b740:a44::/46,2963597,2963597,,0,0
2a01:b740:a48::/45,2963597,2963597,,0,0
2a01:b740:a50::/44,2963597,2963597,,0,0
2a01:b740:a60::/43,2963597,2963597,,0,0
2a01:b740:a80::/41,2963597,2963597,,0,0
2a01:b740:b00::/40,2963597,2963597,,0,0
2a01:b740:c00::/38,2963597,2963597,,0,0
2a01:b740:1000::/39,2963597,2963597,,0,0
2a01:b740:1200::/40,2963597,2963597,,0,0
2a01:b740:1300::/43,2963597,2963597,,0,0
2a01:b740:1320::/48,294640,2963597,,0,0
2a01:b740:1321::/48,2963597,2963597,,0,0
2a01:b740:1322::/47,2963597,2963597,,0,0
2a01:b740:1324::/46,2963597,2963597,,0,0
2a01:b740:1328::/45,2963597,2963597,,0,0
2a01:b740:1330::/44,2963597,2963597,,0,0
2a01:b740:1340::/42,2963597,2963597,,0,0
2a01:b740:1380::/41,2963597,2963597,,0,0
2a01:b740:1400::/40,2963597,2963597,,0,0
2a01:b740:1500::/47,2921044,2963597,,0,0
2a01:b740:1502::/48,2921044,2963597,,0,0
2a01:b740:1503::/48,2750405,2963597,,0,0
2a01:b740:1504::/48,2661886,2963597,,0,0
2a01:b740:1505::/48,2635167,2963597,,0,0
2a01:b740:1506::/47,2963597,2963597,,0,0
2a01:b740:1508::/45,2963597,2963597,,0,0
2a01:b740:1510::/44,2963597,2963597,,0,0
2a01:b740:1520::/43,2963597,2963597,,0,0
2a01:b740:1540::/42,2963597,2963597,,0,0
2a01:b740:1580::/41,2963597,2963597,,0,0
2a01:b740:1600::/39,2963597,2963597,,0,0
2a01:b740:1800::/38,2963597,2963597,,0,0
2a01:b740:1c00::/44,2963597,2963597,,0,0
2a01:b740:1c10::/45,2510769,2963597,,0,0
2a01:b740:1c18::/47,2510769,2963597,,0,0
2a01:b740:1c1a::/48,2510769,2963597,,0,0
2a01:b740:1c1b::/48,2963597,2963597,,0,0
2a01:b740:1c1c::/46,2963597,2963597,,0,0
2a01:b740:1c20::/47,2661886,2963597,,0,0
2a01:b740:1c22::/48,2661886,2963597,,0,0
2a01:b740:1c23::/48,2963597,2963597,,0,0
2a01:b740:1c24::/46,2963597,2963597,,0,0
2a01:b740:1c28::/47,298795,2963597,,0,0
2a01:b740:1c2a::/48,298795,2963597,,0,0
2a01:b740:1c2b::/48,2963597,2963597,,0,0
2a01:b740:1c2c::/46,2963597,2963597,,0,0
2a01:b740:1c30::/47,290557,2963597,,0,0
2a01:b740:1c32::/47,2963597,2963597,,0,0
2a01:b740:1c34::/48,290557,2963597,,0,0
2a01:b740:1c35::/48,2963597,2963597,,0,0
2a01:b740:1c36::/47,2963597,2963597,,0,0
2a01:b740:1c38::/45,2963597,2963597,,0,0
2a01:b740:1c40::/44,2635167,2963597,,0,0
2a01:b740:1c50::/46,2635167,2963597,,0,0
2a01:b740:1c54::/47,2635167,2963597,,0,0
2a01:b740:1c56::/47,2963597,2963597,,0,0
2a01:b740:1c58::/46,2635167,2963597,,0,0
2a01:b740:1c5c::/48,2635167,2963597,,0,0
2a01:b740:1c5d::/48,2963597,2963597,,0,0
2a01:b740:1c5e::/47,2963597,2963597,,0,0
2a01:b740:1c60::/45,2635167,2963597,,0,0
2a01:b740:1c68::/47,2635167,2963597,,0,0
2a01:b740:1c6a::/48,2635167,2963597,,0,0
2a01:b740:1c6b::/48,2963597,2963597,,0,0
2a01:b740:1c6c::/46,2963597,2963597,,0,0
2a01:b740:1c70::/44,2963597,2963597,,0,0
2a01:b740:1c80::/41,2963597,2963597,,0,0
2a01:b740:1d00::/44,2750405,2963597,,0,0
2a01:b740:1d10::/47,2750405,2963597,,0,0
2a01:b740:1d12::/48,2750405,2963597,,0,0
2a01:b740:1d13::/48,2963597,2963597,,0,0
2a01:b740:1d14::/46,2963597,2963597,,0,0
2a01:b740:1d18::/46,2658434,2963597,,0,0
2a01:b740:1d1c::/46,2963597,2963597,,0,0
2a01:b740:1d20::/46,3017382,2963597,,0,0
2a01:b740:1d24::/48,3017382,2963597,,0,0
2a01:b740:1d25::/48,2963597,2963597,,0,0
2a01:b740:1d26::/47,3017382,2963597,,0,0
2a01:b740:1d28::/45,3017382,2963597,,0,0
2a01:b740:1d30::/46,3017382,2963597,,0,0
2a01:b740:1d34::/46,2963597,2963597,,0,0
2a01:b740:1d38::/45,2963597,2963597,,0,0
2a01:b740:1d40::/46,2921044,2963597,,0,0
2a01:b740:1d44::/47,2921044,2963597,,0,0
2a01:b740:1d46::/48,2921044,2963597,,0,0
2a01:b740:1d47::/48,2963597,2963597,,0,0
2a01:b740:1d48::/47,2921044,2963597,,0,0
2a01:b740:1d4a::/48,2921044,2963597,,0,0
2a01:b740:1d4b::/48,2963597,2963597,,0,0
2a01:b740:1d4c::/46,2921044,2963597,,0,0
2a01:b740:1d50::/47,2921044,2963597,,0,0
2a01:b740:1d52::/47,2963597,2963597,,0,0
2a01:b740:1d54::/46,2963597,2963597,,0,0
2a01:b740:1d58::/45,2963597,2963597,,0,0
2a01:b740:1d60::/44,3175395,2963597,,0,0
2a01:b740:1d70::/47,3175395,2963597,,0,0
2a01:b740:1d72::/47,2963597,2963597,,0,0
2a01:b740:1d74::/46,2963597,2963597,,0,0
2a01:b740:1d78::/45,2963597,2963597,,0,0
2a01:b740:1d80::/48,2782113,2963597,,0,0
2a01:b740:1d81::/48,2963597,2963597,,0,0
2a01:b740:1d82::/47,2963597,2963597,,0,0
2a01:b740:1d84::/48,2802361,2963597,,0,0
2a01:b740:1d85::/48,2963597,2963597,,0,0
2a01:b740:1d86::/47,2963597,2963597,,0,0
2a01:b740:1d88::/45,2963597,2963597,,0,0
2a01:b740:1d90::/44,2963597,2963597,,0,0
2a01:b740:1da0::/43,2963597,2963597,,0,0
2a01:b740:1dc0::/43,2963597,2963597,,0,0
2a01:b740:1de0::/44,2963597,2963597,,0,0
2a01:b740:1df0::/44,2750405,2963597,,0,0
2a01:b740:1e00::/39,2963597,2963597,,0,0
2a01:b740:2000::/35,2963597,2963597,,0,0
2a01:b740:4000::/34,2963597,2963597,,0,0
2a01:b740:8000::/33,2963597,2963597,,0,0
2a01:b741::/32,2963597,2963597,,0,0
2a01:b742::/31,2963597,2963597,,0,0
2a01:b744::/32,2963597,2963597,,0,0
2a01:b745::/36,2963597,2963597,,0,0
2a01:b745:1000::/37,2963597,2963597,,0,0
2a01:b745:1800::/39,2963597,2963597,,0,0
2a01:b745:1a00::/40,2963597,2963597,,0,0
2a01:b745:1b00::/56,6252001,2963597,,0,0
2a01:b745:1b00:100::/56,2963597,2963597,,0,0
2a01:b745:1b00:200::/55,2963597,2963597,,0,0
2a01:b745:1b00:400::/54,2963597,2963597,,0,0
2a01:b745:1b00:800::/53,2963597,2963597,,0,0
2a01:b745:1b00:1000::/52,2963597,2963597,,0,0
2a01:b745:1b00:2000::/51,2963597,2963597,,0,0
2a01:b745:1b00:4000::/50,2963597,2963597,,0,0
2a01:b745:1b00:8000::/49,2963597,2963597,,0,0
2a01:b745:1b01::/48,2963597,2963597,,0,0
2a01:b745:1b02::/47,2963597,2963597,,0,0
2a01:b745:1b04::/46,2963597,2963597,,0,0
2a01:b745:1b08::/45,2963597,2963597,,0,0
2a01:b745:1b10::/44,2963597,2963597,,0,0
2a01:b745:1b20::/43,2963597,2963597,,0,0
2a01:b745:1b40::/42,2963597,2963597,,0,0
2a01:b745:1b80::/41,2963597,2963597,,0,0
2a01:b745:1c00::/38,2963597,2963597,,0,0
2a01:b745:2000::/35,2963597,2963597,,0,0
2a01:b745:4000::/34,2963597,2963597,,0,0
2a01:b745:8000::/33,2963597,2963597,,0,0
2a01:b746::/32,2963597,2963597,,0,0
2a01:b747::/41,6252001,2963597,,0,0
2a01:b747:80::/42,6252001,2963597,,0,0
2a01:b747:c0::/44,6251999,2963597,,0,0
2a01:b747:d0::/47,6251999,2963597,,0,0
2a01:b747:d2::/47,6252001,2963597,,0,0
2a01:b747:d4::/46,6252001,2963597,,0,0
2a01:b747:d8::/45,6252001,2963597,,0,0
2a01:b747:e0::/44,6252001,2963597,,0,0
2a01:b747:f0::/47,6252001,2963597,,0,0
2a01:b747:f2::/48,6252001,2963597,,0,0
2a01:b747:f3::/56,6252001,2963597,,0,0
2a01:b747:f3:100::/60,6252001,2963597,,0,0
2a01:b747:f3:110::/61,6252001,2963597,,0,0
2a01:b747:f3:118::/64,6252001,2963597,,0,0
2a01:b747:f3:119::/64,6251999,2963597,,0,0
2a01:b747:f3:11a::/64,6251999,2963597,,0,0
2a01:b747:f3:11b::/64,6252001,2963597,,0,0
2a01:b747:f3:11c::/62,6252001,2963597,,0,0
2a01:b747:f3:120::/59,6252001,2963597,,0,0
2a01:b747:f3:140::/58,6252001,2963597,,0,0
2a01:b747:f3:180::/57,6252001,2963597,,0,0
2a01:b747:f3:200::/55,6252001,2963597,,0,0
2a01:b747:f3:400::/54,6252001,2963597,,0,0
2a01:b747:f3:800::/53,6252001,2963597,,0,0
2a01:b747:f3:1000::/52,6252001,2963597,,0,0
2a01:b747:f3:2000::/51,6252001,2963597,,0,0
2a01:b747:f3:4000::/50,6252001,2963597,,0,0
2a01:b747:f3:8000::/49,6252001,2963597,,0,0
2a01:b747:f4::/46,6252001,2963597,,0,0
2a01:b747:f8::/45,6252001,2963597,,0,0
2a01:b747:100::/41,6252001,2963597,,0,0
2a01:b747:180::/42,6252001,2963597,,0,0
2a01:b747:1c0::/45,6251999,2963597,,0,0
2a01:b747:1c8::/47,6251999,2963597,,0,0
2a01:b747:1ca::/48,6251999,2963597,,0,0
2a01:b747:1cb::/48,6252001,2963597,,0,0
2a01:b747:1cc::/46,6252001,2963597,,0,0
2a01:b747:1d0::/44,6252001,2963597,,0,0
2a01:b747:1e0::/47,3996063,2963597,,0,0
2a01:b747:1e2::/47,6252001,2963597,,0,0
2a01:b747:1e4::/46,6252001,2963597,,0,0
2a01:b747:1e8::/45,6252001,2963597,,0,0
2a01:b747:1f0::/48,6252001,2963597,,0,0
2a01:b747:1f1::/56,6252001,2963597,,0,0
2a01:b747:1f1:100::/63,6252001,2963597,,0,0
2a01:b747:1f1:102::/63,6251999,2963597,,0,0
2a01:b747:1f1:104::/63,6251999,2963597,,0,0
2a01:b747:1f1:106::/63,6252001,2963597,,0,0
2a01:b747:1f1:108::/63,6251999,2963597,,0,0
2a01:b747:1f1:10a::/63,6252001,2963597,,0,0
2a01:b747:1f1:10c::/62,6252001,2963597,,0,0
2a01:b747:1f1:110::/60,6252001,2963597,,0,0
2a01:b747:1f1:120::/59,6252001,2963597,,0,0
2a01:b747:1f1:140::/58,6252001,2963597,,0,0
2a01:b747:1f1:180::/57,6252001,2963597,,0,0
2a01:b747:1f1:200::/62,6252001,2963597,,0,0
2a01:b747:1f1:204::/64,6252001,2963597,,0,0
2a01:b747:1f1:205::/64,6251999,2963597,,0,0
2a01:b747:1f1:206::/64,6252001,2963597,,0,0
2a01:b747:1f1:207::/64,6251999,2963597,,0,0
2a01:b747:1f1:208::/63,6251999,2963597,,0,0
2a01:b747:1f1:20a::/63,6252001,2963597,,0,0
2a01:b747:1f1:20c::/62,6252001,2963597,,0,0
2a01:b747:1f1:210::/60,6252001,2963597,,0,0
2a01:b747:1f1:220::/59,6252001,2963597,,0,0
2a01:b747:1f1:240::/58,6252001,2963597,,0,0
2a01:b747:1f1:280::/57,6252001,2963597,,0,0
2a01:b747:1f1:300::/56,6252001,2963597,,0,0
2a01:b747:1f1:400::/54,6252001,2963597,,0,0
2a01:b747:1f1:800::/53,6252001,2963597,,0,0
2a01:b747:1f1:1000::/52,6252001,2963597,,0,0
2a01:b747:1f1:2000::/51,6252001,2963597,,0,0
2a01:b747:1f1:4000::/50,6252001,2963597,,0,0
2a01:b747:1f1:8000::/49,6252001,2963597,,0,0
2a01:b747:1f2::/47,6252001,2963597,,0,0
2a01:b747:1f4::/46,6252001,2963597,,0,0
2a01:b747:1f8::/45,6252001,2963597,,0,0
2a01:b747:200::/39,2963597,2963597,,0,0
2a01:b747:400::/43,1819730,2963597,,0,0
2a01:b747:420::/47,1821275,2963597,,0,0
2a01:b747:422::/47,1819730,2963597,,0,0
2a01:b747:424::/46,1819730,2963597,,0,0
2a01:b747:428::/47,1668284,2963597,,0,0
2a01:b747:42a::/47,1819730,2963597,,0,0
2a01:b747:42c::/46,1819730,2963597,,0,0
2a01:b747:430::/48,1605651,2963597,,0,0
2a01:b747:431::/48,1819730,2963597,,0,0
2a01:b747:432::/47,1819730,2963597,,0,0
2a01:b747:434::/46,1819730,2963597,,0,0
2a01:b747:438::/47,1880251,2963597,,0,0
2a01:b747:43a::/48,1880251,2963597,,0,0
2a01:b747:43b::/48,1819730,2963597,,0,0
2a01:b747:43c::/46,1819730,2963597,,0,0
2a01:b747:440::/42,1819730,2963597,,0,0
2a01:b747:480::/42,1819730,2963597,,0,0
2a01:b747:4c0::/43,1819730,2963597,,0,0
2a01:b747:4e0::/44,1819730,2963597,,0,0
2a01:b747:4f0::/56,1819730,2963597,,0,0
2a01:b747:4f0:100::/63,1819730,2963597,,0,0
2a01:b747:4f0:102::/64,1819730,2963597,,0,0
2a01:b747:4f0:103::/64,1668284,2963597,,0,0
2a01:b747:4f0:104::/62,1819730,2963597,,0,0
2a01:b747:4f0:108::/61,1819730,2963597,,0,0
2a01:b747:4f0:110::/60,1819730,2963597,,0,0
2a01:b747:4f0:120::/59,1819730,2963597,,0,0
2a01:b747:4f0:140::/58,1819730,2963597,,0,0
2a01:b747:4f0:180::/57,1819730,2963597,,0,0
2a01:b747:4f0:200::/55,1819730,2963597,,0,0
2a01:b747:4f0:400::/54,1819730,2963597,,0,0
2a01:b747:4f0:800::/53,1819730,2963597,,0,0
2a01:b747:4f0:1000::/52,1819730,2963597,,0,0
2a01:b747:4f0:2000::/51,1819730,2963597,,0,0
2a01:b747:4f0:4000::/50,1819730,2963597,,0,0
2a01:b747:4f0:8000::/49,1819730,2963597,,0,0
2a01:b747:4f1::/48,1819730,2963597,,0,0
2a01:b747:4f2::/47,1819730,2963597,,0,0
2a01:b747:4f4::/46,1819730,2963597,,0,0
2a01:b747:4f8::/45,1819730,2963597,,0,0
2a01:b747:500::/43,1861060,2963597,,0,0
2a01:b747:520::/44,1861060,2963597,,0,0
2a01:b747:530::/48,1835841,2963597,,0,0
2a01:b747:531::/48,1861060,2963597,,0,0
2a01:b747:532::/47,1861060,2963597,,0,0
2a01:b747:534::/46,1861060,2963597,,0,0
2a01:b747:538::/45,1861060,2963597,,0,0
2a01:b747:540::/42,1861060,2963597,,0,0
2a01:b747:580::/42,1861060,2963597,,0,0
2a01:b747:5c0::/43,1861060,2963597,,0,0
2a01:b747:5e0::/44,1861060,2963597,,0,0
2a01:b747:5f0::/56,1861060,2963597,,0,0
2a01:b747:5f0:100::/62,1861060,2963597,,0,0
2a01:b747:5f0:104::/63,1861060,2963597,,0,0
2a01:b747:5f0:106::/64,1861060,2963597,,0,0
2a01:b747:5f0:107::/64,1835841,2963597,,0,0
2a01:b747:5f0:108::/61,1861060,2963597,,0,0
2a01:b747:5f0:110::/60,1861060,2963597,,0,0
2a01:b747:5f0:120::/59,1861060,2963597,,0,0
2a01:b747:5f0:140::/58,1861060,2963597,,0,0
2a01:b747:5f0:180::/57,1861060,2963597,,0,0
2a01:b747:5f0:200::/55,1861060,2963597,,0,0
2a01:b747:5f0:400::/54,1861060,2963597,,0,0
2a01:b747:5f0:800::/53,1861060,2963597,,0,0
2a01:b747:5f0:1000::/52,1861060,2963597,,0,0
2a01:b747:5f0:2000::/51,1861060,2963597,,0,0
2a01:b747:5f0:4000::/50,1861060,2963597,,0,0
2a01:b747:5f0:8000::/49,1861060,2963597,,0,0
2a01:b747:5f1::/48,1861060,2963597,,0,0
2a01:b747:5f2::/47,1861060,2963597,,0,0
2a01:b747:5f4::/46,1861060,2963597,,0,0
2a01:b747:5f8::/45,1861060,2963597,,0,0
2a01:b747:600::/39,2077456,2963597,,0,0
2a01:b747:800::/44,2635167,2963597,,0,0
2a01:b747:810::/45,2510769,2963597,,0,0
2a01:b747:818::/47,2510769,2963597,,0,0
2a01:b747:81a::/48,2510769,2963597,,0,0
2a01:b747:81b::/48,2635167,2963597,,0,0
2a01:b747:81c::/46,2635167,2963597,,0,0
2a01:b747:820::/47,2661886,2963597,,0,0
2a01:b747:822::/48,2661886,2963597,,0,0
2a01:b747:823::/48,2635167,2963597,,0,0
2a01:b747:824::/46,2635167,2963597,,0,0
2a01:b747:828::/47,298795,2963597,,0,0
2a01:b747:82a::/48,298795,2963597,,0,0
2a01:b747:82b::/48,2635167,2963597,,0,0
2a01:b747:82c::/46,2635167,2963597,,0,0
2a01:b747:830::/47,290557,2963597,,0,0
2a01:b747:832::/47,2635167,2963597,,0,0
2a01:b747:834::/48,290557,2963597,,0,0
2a01:b747:835::/48,2635167,2963597,,0,0
2a01:b747:836::/47,2635167,2963597,,0,0
2a01:b747:838::/45,2635167,2963597,,0,0
2a01:b747:840::/42,2635167,2963597,,0,0
2a01:b747:880::/42,2635167,2963597,,0,0
2a01:b747:8c0::/43,2635167,2963597,,0,0
2a01:b747:8e0::/44,2635167,2963597,,0,0
2a01:b747:8f0::/56,2635167,2963597,,0,0
2a01:b747:8f0:100::/60,2635167,2963597,,0,0
2a01:b747:8f0:110::/64,2635167,2963597,,0,0
2a01:b747:8f0:111::/64,2510769,2963597,,0,0
2a01:b747:8f0:112::/63,2635167,2963597,,0,0
2a01:b747:8f0:114::/63,2510769,2963597,,0,0
2a01:b747:8f0:116::/64,2635167,2963597,,0,0
2a01:b747:8f0:117::/64,2510769,2963597,,0,0
2a01:b747:8f0:118::/62,2510769,2963597,,0,0
2a01:b747:8f0:11c::/64,2635167,2963597,,0,0
2a01:b747:8f0:11d::/64,2661886,2963597,,0,0
2a01:b747:8f0:11e::/64,2510769,2963597,,0,0
2a01:b747:8f0:11f::/64,2661886,2963597,,0,0
2a01:b747:8f0:120::/63,290557,2963597,,0,0
